  Prov. Des.    q       Q       H     Epoch      M     Peri. Node   Incl.  e      a
  2005 JR179  41.807  52.507    6.8   20190427   79.7   63.4  71.2   3.7 0.113  47.157
  2005 JP179  41.961  44.463    6.7   20190427   53.4   34.5 137.8   2.1 0.029  43.212
  2005 EO304  42.451  48.873    6.21  20201217  329.6  151.5  94.0   3.4 0.070  45.662
  2005 EN302  41.669  48.681    6.9   20190427  144.4    9.9  47.9   3.1 0.078  45.175
  2005 EX297  38.978  49.135    6.5   20190427  278.8  229.4  28.3   4.8 0.115  44.057
  2004 VT75   30.844  47.599    6.4   20190427   80.3  271.3  26.6  12.9 0.214  39.222
  2004 VS75   39.701  49.005    6.7   20190427   71.3  291.3  23.6   7.4 0.105  44.353
  2003 QA112  37.639  47.743    6.3   20190427  168.5  186.6   0.7  16.0 0.118  42.691
  2002 XH91   39.598  47.773    5.66  20201217  216.5  188.3  80.5   5.0 0.094  43.686
  2002 GF32   32.828  46.203    6.5   20190427  129.9   54.4  44.3   2.8 0.169  39.516
  2002 CY248  39.213  53.020    5.4   20190427  233.8  337.7 300.8   7.1 0.150  46.117
  2001 XR254  41.133  44.286    5.85  20201217  223.5   83.4 179.9   1.2 0.037  42.710
  2001 RZ143  41.247  46.929    6.67  20201217    6.4   29.8   8.2   2.1 0.064  44.088
  2001 RU143  33.357  45.350    6.4   20190427  157.1   19.4 209.2   6.5 0.152  39.353
  2001 FQ185  36.789  58.736    6.90  20201217   11.6   69.5 135.3   3.2 0.230  47.762
  1999 RY214  37.061  53.093    7.4   20200531    5.5   69.8 327.2  13.7 0.178  45.077
  1998 UU43   31.645  40.902    7.4   20190427  292.6  280.8 231.4   9.6 0.128  36.274
  1997 CV29   40.252  44.158    7.3   20190427   10.6   36.4 121.3   8.0 0.046  42.205
  2015 FN345  37.943  46.246    6.24  20201217  323.1  118.2 172.7  28.0 0.099  42.095
  2015 AN281  35.791  47.895    5.2   20200531  266.3  227.7  53.3  17.5 0.145  41.843
  2014 YB50   37.641  45.085    6.07  20201217  348.3   36.4 104.1  28.7 0.090  41.363
  2014 XS40   35.326  49.086    5.38  20201217   36.4  261.1 186.5  27.6 0.163  42.206
  2014 XR40   36.608  49.043    5.20  20201217  268.9  282.3   3.1  24.9 0.145  42.826
  2014 WQ510  32.976  45.702    5.62  20201217  154.0   16.1 334.5  22.9 0.162  39.339
  2014 WF510  30.564  48.152    7.02  20201217   22.5  196.7 197.1  26.1 0.223  39.358
  2014 WC510  29.519  48.988    7.2   20190427  341.3  289.4 194.5  19.5 0.248  39.254
  2014 WZ509  36.110  44.016    5.56  20201217  194.3   61.9 251.3  15.9 0.099  40.063
  2014 WX509  36.485  48.425    6.25  20201217   19.7  154.0 333.7  12.0 0.141  42.455
  2014 WU509  38.419  44.237    5.9   20200531  287.0  336.3 193.1  19.6 0.070  41.328
  2014 WQ509  33.481  44.814    5.87  20201217  228.3  210.3  40.6   9.8 0.145  39.147
  2014 WK509  40.084  61.494    4.4   20180323  271.7  135.4  41.0  14.5 0.211  50.789
  2014 WJ509  36.788  48.659    5.69  20201217  310.0   96.3 100.4  21.0 0.139  42.724
  2014 WH509  36.056  51.718    5.22  20201217   72.3  319.9  76.5  18.2 0.178  43.887
  2014 WD509  41.694  45.754    6.04  20201217  325.7  255.9 201.6   1.3 0.046  43.724
  2014 UU224  30.620  48.238    7.15  20201217    1.8  265.4 167.1  15.3 0.223  39.429
  2014 US224  41.457  51.986    4.98  20201217  285.7  177.0 317.9  11.0 0.113  46.721
  2014 UR224  39.243  61.180    5.60  20201217  348.0  207.7 244.2  10.7 0.218  50.211
  2014 TD86   42.165  43.389    5.36  20201217  155.8  272.2  52.7   1.7 0.014  42.777
  2014 TC86   41.168  46.528    5.82  20201217   34.9   18.8  65.2   1.3 0.061  43.848
  2014 TA86   37.676  46.935    6.08  20201217   39.8  140.6 219.3   9.3 0.109  42.305
  2014 SH349  36.499  49.928    5.46  20201217  100.4   97.2 202.6  17.3 0.155  43.214
  2014 QA442  35.282  51.252    5.5   20200531  348.2  281.0 109.3  27.4 0.185  43.267
  2014 OK394  35.357  49.308    6.29  20201217   31.3  247.9 128.4   4.1 0.165  42.333
  2014 OH394  38.426  53.479    6.1   20180323  315.9   75.0 290.2   9.7 0.164  45.953
  2014 MC70   39.429  51.610    6.19  20201217   12.0  282.3  25.6   7.7 0.134  45.520
  2014 MA70   39.939  47.811    5.33  20201217   39.9   92.1 200.2   4.3 0.090  43.875
  2014 LR28   42.158  46.442    5.37  20201217  152.0   24.2 146.7   1.5 0.048  44.300
  2014 KY101  31.600  47.815    6.4   20180323   43.7   93.4  96.3   9.7 0.204  39.708
  2014 KW101  37.504  44.646    6.06  20201217   48.9   56.4 200.3  19.3 0.087  41.075
  2014 KU101  34.236  45.135    6.30  20201217   51.5  103.6  62.0   6.2 0.137  39.685
  2014 JS80   40.014  57.093    5.68  20201217    1.1  175.6 125.9  15.0 0.176  48.553
  2014 JH80   33.975  53.012    6.9   20180323  349.8   27.3 306.1  47.4 0.219  43.493
  2014 HB200  29.906  49.242    7.55  20201217    1.3  187.1  39.7   9.0 0.244  39.574
  2014 HX199  30.613  48.972    7.16  20201217  358.8  133.1 109.9  14.7 0.231  39.793
  2014 HW199  38.099  54.804    6.05  20201217   29.8  341.3 222.8  15.5 0.180  46.451
  2014 HT199  29.817  49.190    7.36  20201217  356.1  173.2  73.5  14.4 0.245  39.504
  2014 GM54   24.167  55.586    7.1   20180323   19.0   72.9 159.9  54.2 0.394  39.877
  2014 GY53   27.903  50.918    6.87  20201217   38.8   22.5 137.4  16.2 0.292  39.410
  2014 GW53   37.766  44.909    5.61  20201217  296.7  239.3  54.9  21.9 0.086  41.338
  2014 FT71   37.666  49.909    5.0   20180323  237.1  349.3 346.4  27.9 0.140  43.787
  2014 EZ51   40.377  64.417    3.92  20201217  269.2  330.1  27.6  10.3 0.229  52.397
  2014 DO143  42.696  51.860    5.72  20201217  353.1  331.8 180.5   4.2 0.097  47.278
  2014 DN143  43.674  50.258    5.32  20201217  281.6  322.6 303.8   6.8 0.070  46.966
  2014 DL143  36.627  57.112    6.27  20201217  338.2  209.9  18.9   9.4 0.219  46.870
  2014 DK143  35.755  49.024    5.58  20201217   92.2  337.0 153.6  10.9 0.157  42.389
  2014 DF143  40.691  44.588    5.56  20201217   99.9   67.9  35.6  23.7 0.046  42.640
  2014 CQ23   38.538  53.296    5.74  20201217  302.9  238.6  30.6   8.7 0.161  45.917
  2014 BV64   38.856  52.266    4.77  20201217  264.3  348.9 279.4  15.5 0.147  45.561
  2013 YJ151  40.789 103.348    5.66  20201217   13.0  141.2 302.9  33.7 0.434  72.068
  2013 XB26   45.195  45.850    5.42  20201217  315.4  291.1 292.4   3.6 0.007  45.522
  2013 UF15   35.331  49.190    6.25  20201217    6.1    8.5  39.4  12.4 0.164  42.261
  2013 MA12   39.152  44.452    5.64  20201217  259.9  311.8 115.0  23.3 0.063  41.802
  2013 FZ27   37.415  58.382    4.37  20201217  283.2  343.2 285.2  14.1 0.219  47.898
  2012 HG84   39.363  47.378    5.4   20180323  322.2   21.5 266.4  10.9 0.092  43.370
  2012 DW98   39.714  42.470    6.06  20201217  356.1    1.1 209.7  19.0 0.034  41.092
  2011 VJ24   31.982  46.750    5.85  20201217  349.7  121.1  12.7   9.5 0.188  39.366
  2011 OA60   35.124  47.256    5.10  20201217   25.3  142.9 129.5  23.0 0.147  41.190
  2010 VV224  37.206  50.933    6.08  20201217  343.8  216.3 225.2  25.1 0.156  44.070
  2010 VL201  34.821  37.967    5.95  20201217  338.8  342.6 104.0   5.5 0.043  36.394
  2010 VK201  38.227  48.076    4.91  20201217  171.7   89.9 156.3  28.8 0.114  43.152
  2010 VX11   28.190  50.359    6.39  20201217  348.9  292.3 170.5  22.3 0.282  39.275
  2010 TY53   21.132  56.876    5.65  20201217  327.6    3.0 111.2  22.5 0.458  39.004
  2010 SS43   35.437  54.773    5.9   20180323  316.8  111.8 341.4  34.5 0.214  45.105
  2010 RO64   41.152  52.986    5.26  20201217    8.2  311.6  60.8  17.1 0.126  47.069
  2010 DN93   44.950  64.955    4.77  20201217   44.2   30.9  91.3  40.6 0.182  54.952
  2010 AH2    38.639  41.992    5.88  20201217  319.5   57.3 127.7  18.1 0.042  40.316
  2008 QB43   37.772  45.476    6.0   20180323  335.0   76.9 320.5  26.4 0.093  41.624
  2007 RT15   30.315  48.090    6.8   20180323   31.5  274.9  82.2  12.9 0.227  39.203
  2007 PS45   38.160  56.725    5.6   20180323   33.0  188.3 131.0  19.5 0.196  47.443
  2006 UO321  42.005  45.201    7.5   20180323   50.8  257.9  65.9   2.3 0.037  43.603
  2003 UY413  37.305  57.499    5.51  20201217   48.0  345.1 341.1  20.7 0.213  47.402
  2001 QD298  40.112  45.175    6.4   20180323   68.7  196.8  70.5   5.0 0.059  42.643
  2000 CN105  39.981  48.723    5.32  20201217  128.7    6.4  28.8   3.4 0.099  44.352
  2012 HZ84   37.223  55.428    8.9   20190427  321.8   86.0 257.0   5.4 0.196  46.325
  2014 UM225  40.073  48.661    7.4   20190427   14.3  358.7  15.2  18.3 0.097  44.367
  2014 UL225  37.141  55.228    7.4   20190427  345.6  189.1 225.1   8.0 0.196  46.185
  2014 UK225  37.990  49.209    7.61  20201217  359.5  166.8 233.5  10.7 0.129  43.600
  2014 UE225  40.605  46.612    6.1   20190427  173.0  335.0 241.3   4.5 0.069  43.609
  2014 UD225  37.544  49.016    6.7   20190427   98.4  294.3 343.3   3.7 0.133  43.280
  2002 VT130  40.706  43.785    5.7   20200531  124.5  340.2 334.2   1.2 0.036  42.245
  2001 RX143  27.528  51.052    6.6   20190427  104.3  239.9  20.6  19.3 0.299  39.290
  2000 FX53   37.874  49.720    7.8   20190427  358.3   36.3 175.1   4.7 0.135  43.797
  2000 CQ114  40.764  51.029    6.71  20201217   99.0   29.7  38.3   2.7 0.112  45.896
  1995 WY2    40.315  52.126    7.1   20190427  288.9  111.9  78.7   1.6 0.128  46.221
  2016 BP81   40.206  47.030    6.2   20190427   72.9  272.0  29.0   4.2 0.078  43.618
  2014 WT69   43.933  51.276    5.93  20201217   69.0   76.0 260.8  11.9 0.077  47.605
  2014 GU53   36.072  51.405    5.92  20201217  324.3  116.9 178.6  23.5 0.175  43.738
  2013 UT15   43.968 349.080    6.2   20190427  353.8  252.1 192.0  10.7 0.776 196.524
  2013 UM15   41.496  48.469    6.9   20190427   82.3  180.9 110.9   1.8 0.078  44.983
  2013 UL15   41.203  50.270    6.6   20190427   55.0  233.9  81.9   2.0 0.099  45.736
  2013 SA100  38.811  53.876    5.9   20200531  251.7  114.1  27.8   8.5 0.163  46.343
  2013 SQ99   40.142  48.356    6.4   20200531  142.1  177.7  52.0   3.5 0.093  44.249
  2013 SP99   41.057  46.409    7.3   20190427   52.5  249.4  71.9   0.8 0.061  43.733
  2013 QO95   38.659  41.271    6.7   20200531    3.8  311.2  83.0  20.6 0.033  39.965
  2010 RE188  39.247  52.567    6.3   20190427  348.7  209.5 189.2   6.8 0.145  45.907
  2008 SO266  29.807  49.244    6.47  20201217   44.6  172.9 158.6  18.8 0.246  39.525
  2001 QF331  31.621  52.983    7.8   20200531  349.0  248.7 156.8   2.7 0.252  42.302
  1998 HQ151  28.288  51.291    8.8   20190427   37.3  347.3 228.8  11.9 0.289  39.790
  2013 SA87   38.693  44.747    7.1   20190427   20.9  139.9 207.5  40.9 0.073  41.720
  2013 JP65   38.886  44.293    8.0   20190427   65.3  341.1 192.0  12.5 0.065  41.590
  2013 JO65   39.065  46.465    8.2   20190427  323.1  113.4 175.1  10.0 0.087  42.765
  2013 JL65   30.401  48.819    9.0   20190427   55.3   27.2 145.8   7.2 0.232  39.610
  2013 JK65   29.311  50.344    9.6   20190427  351.9  186.1  83.1  20.0 0.264  39.827
  2013 JJ65   29.565  49.433    7.40  20201217   95.5  274.5 214.9  19.8 0.251  39.499
  2013 JM64   40.400  45.007    8.2   20190427   29.7   52.5 165.4   7.3 0.054  42.704
  2013 JJ64   43.985  52.365    7.4   20190427  304.8  180.1 128.2   7.6 0.087  48.175
  2013 JG64   37.661  46.355    7.7   20190427  222.1  181.8 207.9  18.2 0.103  42.008
  2013 JE64   34.257  62.279    8.2   20190427   27.9   90.3 107.2   8.3 0.290  48.268
  2013 JD64   42.602 103.656    8.0   20190427    0.0  178.2  67.5  50.2 0.417  73.129
  2013 HT156  43.681  44.931    7.6   20190427  243.9  287.4  54.5   3.7 0.014  44.306
  2013 GA138  41.836  46.455    7.8   20180323  339.5  182.9  63.5   3.9 0.052  44.146
  2013 GW137  40.184  46.120    7.7   20190427  347.8  189.9  46.3   5.0 0.069  43.152
  2013 GV137  40.646  47.556    6.8   20180323  231.6  286.4  69.9   3.2 0.078  44.101
  2013 GT137  40.156  49.697    7.4   20180323   73.0  112.6  25.3   2.3 0.106  44.926
  2013 GQ137  39.866  52.102    7.4   20190427   47.2   72.4  90.5   2.8 0.133  45.984
  2013 GN137  41.316  47.558    7.0   20180323   33.7  107.3  72.5   2.8 0.070  44.437
  2013 GK137  32.566  46.154    7.2   20190427  162.7   12.0  45.0   9.9 0.173  39.360
  2013 GD137  35.336  43.938    8.3   20190427   19.5  354.5 204.4   6.9 0.109  39.637
  2013 GV136  39.911  42.800    8.2   20190427   66.2  299.3 216.0   7.4 0.035  41.355
  2013 GU136  36.838  52.008    7.9   20190427   33.0  127.8  49.2   8.3 0.171  44.423
  2013 GT136  36.245  48.900    7.4   20190427  182.7  355.3  40.9  12.1 0.149  42.573
  2013 GR136  40.310  47.589    7.8   20190427  332.9   54.6 198.7   1.6 0.083  43.950
  2010 OO127  37.106  47.800    4.76  20201217  246.5  244.7 219.8  25.9 0.126  42.453
  2013 GP136  41.031 269.000    6.6   20190427  356.7   42.5 210.7  33.5 0.735 155.016
  2015 FG345  36.679  47.611    5.34  20201217  299.7  224.5  58.7  36.0 0.130  42.145
  2015 AM281  41.372  68.400    4.97  20201217  336.5  158.4  22.0  26.7 0.246  54.886
  2012 VR113  39.397  56.024    6.5   20200531   43.7  220.0 120.9  19.3 0.174  47.711
  2014 YZ49   39.506  40.698    5.36  20201217    0.1   53.9 131.1  17.2 0.015  40.102
  2012 VV113  40.750  50.932    7.4   20180323  353.1  294.9 116.0  15.7 0.111  45.841
  2012 VU113  36.415  42.356    7.7   20190427   20.7  312.7  65.4  30.2 0.075  39.386
  2003 HY56   41.092  44.625    7.9   20190427  304.5  241.6  35.7   2.6 0.041  42.859
  2015 BE519  44.503  50.531    5.61  20201217   82.9  286.5 153.2  24.8 0.063  47.517
  2014 MU69   42.721  46.442   11.1   20190427  316.6  174.4 159.0   2.5 0.042  44.581
  2014 QS441  43.197  50.844    5.44  20201217  315.9  266.0 185.9  37.8 0.081  47.021
  2013 XC26   32.613  51.609    4.65  20201217  314.7  148.3  43.3  18.6 0.226  42.111
  2004 VN112  47.296 590.646    6.5   20190427    0.6  326.8  66.0  25.6 0.852 318.971
  2014 UM33   36.498  49.552    4.99  20201217  275.4  268.1 236.6  17.4 0.152  43.025
  2014 FW71   40.338  45.575    6.02  20201217  281.6   37.7 247.6  13.9 0.061  42.956
  2014 FU71   40.006  47.221    5.79  20201217  354.2  333.3 253.1   2.9 0.083  43.613
  2013 RM98   37.824  49.295    5.74  20201217  101.0  255.1 352.4  28.0 0.132  43.559
  2013 FC28   41.945  49.635    5.49  20201217  255.3  100.6 193.1  16.3 0.084  45.790
  2011 JF31   36.147  46.919    5.43  20201217   94.3  252.6 236.8  27.7 0.130  41.533
  2011 GM27   42.453  44.677    5.32  20201217   94.6  197.8 257.3  13.0 0.026  43.565
  2010 PK66   40.752  41.345    5.65  20201217   19.2  327.6 331.7  13.6 0.007  41.048
  2010 HE79   32.125  46.067    5.33  20201217   67.0  283.5 238.7  15.7 0.178  39.096
  2010 ET65   39.634  84.447    5.26  20201217    5.2  354.5 189.6  30.6 0.361  62.041
  2008 NW4    36.559  54.588    5.76  20201217    1.5   41.6 285.0  23.1 0.198  45.574
  2008 CS190  35.541  48.657    6.27  20201217   38.5  150.2 326.7  16.0 0.156  42.099
  2007 XV50   42.586  49.042    4.62  20201217  107.2  272.2  53.6  22.9 0.070  45.814
  2007 JH43   38.820  40.567    4.5   20180323  183.8    0.6  64.6  18.1 0.022  39.693
  2006 RC103  36.034  47.815    5.9   20190427  333.5   85.2 310.2  17.1 0.141  41.925
  2006 HJ123  27.543  51.929    6.15  20201217  316.8  101.5 222.6  12.4 0.307  39.736
  2005 GE187  26.562  52.848    7.57  20201217  344.2   85.7 205.4  18.3 0.331  39.705
  2005 GB187  30.211  49.054    7.24  20201217   25.1  350.4 217.1  14.7 0.238  39.632
  2005 EF298  40.008  47.651    6.16  20201217  339.6   78.7 118.1   2.9 0.087  43.830
  2005 EZ296  33.473  45.475    7.13  20201217  340.4  213.3  24.4   1.8 0.152  39.474
  2004 HF79   42.094  45.151    6.3   20190427  339.6  192.1  76.6   1.5 0.035  43.623
  2003 YW179  35.717  48.340    6.8   20190427   17.0   19.1  97.2   2.4 0.150  42.029
  2003 QA91   41.669  47.720    5.87  20201217  284.4  325.1 104.6   2.4 0.068  44.695
  2003 HC57   40.996  47.231    5.97  20201217  307.2   45.8 234.0   1.0 0.071  44.113
  2003 FF128  31.011  48.542    6.87  20201217  352.7  170.8  91.7   1.9 0.220  39.777
  2003 FE128  35.889  60.514    6.37  20201217   11.2   54.7 169.3   3.4 0.255  48.201
  2002 GV31   39.989  48.234    6.4   20190427  350.0  132.1  59.2   2.2 0.093  44.111
  2001 XD255  34.884  43.474    5.80  20201217  285.7  113.0 106.7  18.1 0.110  39.179
  2001 XP254  33.029  50.795    7.77  20201217    8.0  181.0 305.0   2.6 0.212  41.912
  2001 QF298  35.265  43.804    5.37  20201217  158.2   44.2 164.1  22.3 0.108  39.535
  2001 KB77   28.391  51.602    7.4   20190427  352.7   52.7 222.9  17.5 0.290  39.996
  2001 HY65   38.105  48.214    6.43  20201217   57.9  315.3 188.2  17.2 0.117  43.160
  1999 CD158  37.056  49.852    5.28  20201217  251.4  146.4 119.1  25.6 0.147  43.454
  2000 FA8    42.645  45.695    7.5   20190427  348.4    9.2 212.7   0.8 0.035  44.170
  2007 TH422  28.419  50.018    7.57  20201217   20.9  312.2  96.3  28.6 0.275  39.218
  2003 UZ413  30.387  48.094    4.40  20201217  114.7  146.0 135.8  12.1 0.226  39.240
  2001 KT76   41.413  49.492    7.1   20190427   57.9  349.7 184.4   1.7 0.089  45.452
  2001 FE193  41.094  52.681    6.8   20190427   58.4  341.1 154.9   2.8 0.124  46.888
  1999 OM4    40.485  51.848    7.1   20190427   78.1  134.2 113.8   2.1 0.123  46.167
  2007 JF43   32.181  47.008    5.47  20201217  301.2  121.5 207.5  15.1 0.187  39.595
  2004 NT33   36.990  50.669    4.77  20201217   43.2   40.1 240.9  31.2 0.156  43.830
  2004 HJ79   42.263  46.321    6.9   20180323  269.1  273.5  45.3   3.3 0.046  44.292
  2004 EU95   42.263  46.732    7.0   20180323   26.5  126.7  65.7   2.8 0.050  44.498
  2001 FO185  41.072  52.008    7.27  20201217   36.0  336.4 205.8  10.6 0.117  46.540
  1999 ON4    40.861  44.699    7.6   20190427   22.6  185.2 133.0   3.2 0.045  42.780
  2004 EH96   28.480  50.866    7.9   20190427   28.6  302.0 226.2   3.1 0.282  39.673
  2002 GD32   38.949  50.579    5.9   20180323  176.8   24.7  22.1   6.6 0.130  44.764
  2001 FN185  39.444  46.136    7.2   20190427    7.1   13.8 203.3  21.7 0.078  42.790
  2006 CJ69   32.514  51.437    7.63  20201217  343.3   60.1 130.5  18.0 0.225  41.975
  2003 FK127  40.500  44.908    7.0   20190427  349.1  118.1  84.4   2.3 0.052  42.704
  2003 SR422  37.773  42.123    7.1   20190427  245.7   71.1  99.7  24.0 0.054  39.948
  2012 BX85   41.899  43.025    5.75  20201217  177.1    8.3 314.3   1.1 0.013  42.462
  2003 UZ117  38.380  49.802    5.34  20201217  345.3  245.8 204.6  27.4 0.130  44.091
  1999 RU215  39.921  46.118    7.3   20200531   53.8  328.1  14.3   7.7 0.072  43.019
  2001 QJ298  42.562  45.789    6.2   20190427  255.5  293.8 162.7   2.2 0.037  44.175
  2009 YE7    37.836  50.683    4.67  20201217  184.3  101.3 141.4  29.1 0.145  44.260
  2005 EO297  41.205  84.178    7.2   20190427   16.4  349.6 144.1  25.1 0.343  62.692
  2004 QD29   38.135  48.294    7.0   20190427   71.2  116.2 135.2  23.8 0.118  43.214
  2004 OK14   33.181  55.216    7.5   20200531  343.7  206.3 149.0   3.5 0.249  44.198
  2003 SP317  38.347  53.946    7.20  20201217  308.6   95.3 347.0   5.1 0.169  46.147
  2003 QF113  42.535  45.420    6.6   20190427   21.5  200.2 114.1   4.5 0.033  43.978
  2003 QW111  38.915  48.573    6.6   20190427  280.5   19.6  68.4   2.7 0.110  43.744
  2003 QH91   33.669  45.483    6.8   20190427  125.6  268.3 286.6   3.7 0.149  39.576
  2003 GH55   40.746  47.869    6.00  20201217   26.2   89.8 116.4   1.1 0.080  44.308
  2002 PW170  41.774  48.164    6.2   20190427  156.5  206.2 339.8   3.9 0.071  44.969
  2002 PT170  39.821  52.839    6.4   20190427  255.3  133.9 328.7   3.7 0.140  46.330
  2001 QB298  38.465  46.974    6.8   20190427   48.4    2.1 291.4   1.8 0.100  42.719
  1999 RN215  39.961  46.426    6.6   20200531  142.2  104.9 140.5  12.4 0.075  43.193
  1999 OE4    43.257  47.726    6.8   20190427  360.0  210.8 130.9   2.2 0.049  45.492
  1998 KG62   41.722  45.654    6.5   20200531  245.7  111.4 336.9   0.8 0.045  43.688
  1997 RT5    40.479  42.356    6.9   20200531  184.9   24.8 163.7  12.7 0.023  41.417
  1993 RO     31.409  46.737    8.4   20190427   32.5  187.4 170.3   3.7 0.196  39.073
